Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
handball,switzerland,nla,TV Endingen - Gossau,6,284,3208,2,76515,76506,3.2,9.0,1.46,0,0,0,2,0.5983655065370167,-0.27475295751294704
soccer,malta,premier-league,Tarxien - Sliema,9,240,2422,2,55412,55419,5.2,4.45,1.43,0,0,0,2,0.6166349190848771,-0.2749117807177343
soccer,panama,lpf-2017-2018,San Francisco - Alianza,9,258,0,1,0,0,1.67,3.37,4.55,0,0,0,1,0.48835164223412214,-0.2753026230880836
soccer,san-marino,campionato-sammarinese,Cailungo - Libertas,9,268,2547,2,59244,59238,6.5,4.33,1.36,0,0,0,2,0.661653786989738,-0.278196804705434
soccer,sweden,elitettan-women-2017,Uppsala W - Kungsbacka W,9,283,0,1,0,0,1.74,3.97,3.43,0,0,0,1,0.4560961740619554,-0.2789089961245913
soccer,russia,division-2-south,Dynamo Stavropol - FC Akademia,9,266,2537,1,58928,0,1.95,3.45,3.45,0,0,0,1,0.37641755638888713,-0.279985015833337
soccer,slovenia,prva-liga,Ankaran Hrvatini - Rudar,9,276,2585,2,0,60233,4.23,3.52,1.73,0,0,0,2,0.4595617634699687,-0.28076458794103315
basketball,poland,tauron-basket-liga,Trefl Sopot - Zielona Gora,7,262,2974,2,70624,70616,3.85,0.0,1.24,0,0,0,2,0.7517988279960072,-0.2823727220206296
handball,sweden,handbollsligan,Savehof - Skovde,6,283,3204,1,76380,76393,1.18,12.88,6.36,0,0,0,1,0.8040146055446773,-0.2847931414293379
handball,switzerland,nla,Pfadi Winterthur - HC Kriens,6,284,3208,1,76505,76511,1.27,10.0,4.5,0,0,0,1,0.7268322455424939,-0.2849001783741951
soccer,poland,central-youth-league-2017-2018,Cracovia U19 - R. Rzeszow U19,9,262,0,1,0,0,1.67,4.0,3.8,0,0,0,1,0.4841933734002079,-0.28566726331589987
handball,denmark,1-division,Skaering - Lemvig,6,188,3106,2,73890,73886,3.4,9.5,1.42,0,0,0,2,0.6194538581473024,-0.2866083843591209
soccer,philippines,pfl,Ceres - Ilocos United,9,261,2496,1,57456,57462,1.09,8.6,17.0,0,0,0,1,0.8935201911549435,-0.2895887960123495
soccer,germany,regionalliga-nordost,Chemie Leipzig - Nordhausen,9,204,2243,2,0,48841,4.69,3.67,1.67,0,0,0,2,0.48259894031630923,-0.28964144727128904
soccer,estonia,meistriliiga,Parnu JK Vaprus - Sillamae,9,194,2159,2,45924,45929,8.73,5.09,1.25,0,0,0,2,0.7407405740672925,-0.2962971296635373
american-football,usa,ncaa,East Carolina - South Florida,1,293,3488,2,81443,81371,9.45,0.0,1.06,0,0,0,2,0.9261250684669364,-0.305123790417455
soccer,spain,tercera-division-2017-2018,Sant Andreu - Horta,9,280,0,1,0,0,1.61,3.7,4.43,0,0,0,1,0.5053461525445563,-0.305561794103712
soccer,spain,tercera-division-2017-2018,Constancia - Manacor,9,280,0,1,0,0,1.61,3.7,4.42,0,0,0,1,0.5050163710538175,-0.30643220098910456
volleyball,russia,vysshaya-league,MGTU Moscow - Gazprom Stavropol,2,266,3772,1,86338,86341,1.03,0.0,13.0,0,0,0,1,0.9617807922972672,-0.31219279779382336
soccer,belgium,second-amateur-division-group-acff-2017-2018,UR La Louviere - Rebecquoise,9,170,0,1,0,0,1.62,3.64,4.24,0,0,0,1,0.49771950065120346,-0.3124103370081456
soccer,ukraine,youth-league,Shakhtar Donetsk U21 - Karpaty U21,9,295,2701,1,64593,64592,1.29,5.25,7.0,0,0,0,1,0.7048794387568188,-0.3127776689782885
soccer,netherlands,tweede-divisie-2017-2018,Barendrecht - TEC,9,248,0,1,0,0,1.65,3.8,3.78,0,0,0,1,0.4807422133199031,-0.3181159200340922
soccer,sweden,division-2-ostra-gotaland,Lunds - Asarums,9,283,2641,1,62622,62615,1.29,5.29,6.88,0,0,0,1,0.7031853087541797,-0.32031362657623497
soccer,south-korea,national-league,Cheonan City - Busan Kyotong,9,279,2610,1,61195,61197,1.25,5.38,8.17,0,0,0,1,0.7354256089401053,-0.32287195529947343
handball,romania,liga-nationala,Vaslui - CSM Focsani,6,265,3186,1,76045,76034,1.21,11.84,5.05,0,0,0,1,0.7689093170657405,-0.33152250643073333
soccer,poland,central-youth-league-2017-2018,Jagiellonia U19 - LKS Lodz U19,9,262,0,1,0,0,1.5,4.25,4.81,0,0,0,1,0.5550915067279806,-0.33472547981605816
basketball,asia,asia-champions-cup,Petrochimi Bandar Imam Bandour - Astana,7,162,2798,1,97550,67691,1.35,0.0,3.03,0,1,0,1,0.6534820357758283,-0.3365692905789477
rugby-union,new-zealand,heartland-championships,West Coast - South Cant,3,249,3531,2,82098,82092,3.49,24.01,1.29,0,0,0,2,0.6991519830022718,-0.3382549721623084
soccer,estonia,meistriliiga,Tulevik - Flora,9,194,2159,2,45931,45923,12.78,7.08,1.12,0,0,0,2,0.8561666618679988,-0.34244448923201026
soccer,belgium,second-amateur-division-group-acff-2017-2018,RWD Molenbeek - Hamoir,9,170,0,1,0,0,1.46,4.24,4.88,0,0,0,1,0.5767849717520408,-0.3432476983522185
soccer,belgium,first-amateur-division,Dessel - Virton,9,170,2025,1,42088,42089,1.31,4.69,6.67,0,0,0,1,0.6819908731754531,-0.343845019806956
soccer,belgium,second-amateur-division-group-acff-2017-2018,OC Charleroi - Acren,9,170,0,1,0,0,1.36,4.34,6.23,0,0,0,1,0.6441425570991932,-0.3443503398474921
soccer,cyprus,first-division,Omonia - Ol. Nicosia,9,186,2104,1,44039,44055,1.17,6.03,11.47,0,0,0,1,0.8042280158634099,-0.34737189082241493
soccer,spain,tercera-division-2017-2018,Cortes - Oberena,9,280,0,1,0,0,1.4,4.37,5.97,0,0,0,1,0.6146154433417743,-0.3488459483037901
handball,greece,a1,AEK Athens - Drama,6,207,3155,1,75545,75559,1.01,43.5,18.5,0,0,0,1,0.9866343892801545,-0.3499266827044042
american-football,usa,ncaa,Southern Methodist - Connecticut,1,293,3488,1,81452,81434,1.09,0.0,6.98,0,0,0,1,0.8884432853155338,-0.35107576673408897
soccer,switzerland,challenge-league,Rapperswil - Schaffhausen,9,284,2651,2,0,62901,4.59,4.03,1.63,0,0,0,2,0.47707644379137926,-0.3529609470159554
soccer,poland,central-youth-league-2017-2018,Arka Gdynia U19 - Zielona G. U19,9,262,0,1,0,0,1.31,5.0,6.88,0,0,0,1,0.6790094341207034,-0.3564440041996082
soccer,italy,serie-c-group-c,Lecce - Bisceglie,9,220,2346,1,52151,0,1.49,3.89,5.97,0,0,0,1,0.5532771889478296,-0.35840201728108956
rugby-union,new-zealand,mitre-10-cup,Southland - Manawatu,3,249,3532,2,82110,82107,5.1,29.76,1.16,0,1,0,2,0.812508605153463,-0.3593126126373936
soccer,czech-republic,u19-league,Slavia Prague U19 - Ceske Budejovice U19,9,187,2122,1,44599,44603,1.32,5.5,5.5,0,0,0,1,0.6681663707411584,-0.3688137206927215
soccer,finland,kakkonen-group-b,Viikingit - Jazz Pori,9,199,2213,1,47535,47539,1.27,6.02,6.56,0,0,0,1,0.7086904325081214,-0.37023389153587355
soccer,sweden,elitettan-women-2017,Boljan W - Kalmar W,9,283,0,2,0,0,4.18,4.03,1.6,0,0,0,2,0.486087071370723,-0.37043447634473864
soccer,finland,kakkonen-group-b,EsPa - BK-46,9,199,2213,2,47540,47538,14.9,9.3,1.07,0,0,0,2,0.9098683533162796,-0.3777265993082968
handball,austria,hla,Ferlach - Bruck,6,165,3094,1,73692,73690,1.19,10.88,5.63,0,0,0,1,0.7793562464088972,-0.3819266672284863
soccer,brazil,serie-b,Internacional - Santa Cruz,9,175,2043,1,88283,42540,1.24,5.27,12.23,0,0,0,1,0.732150530081046,-0.38388892791459545
handball,europe,champions-league,Celje - Vive Kielce,6,196,3116,2,74146,74136,5.23,11.67,1.24,0,0,0,2,0.7318578008278479,-0.3854013623894528
soccer,estonia,esiliiga,Elva - Tallinna Kalev,9,194,2160,2,45949,45948,7.01,5.44,1.27,0,0,0,2,0.7049869065826353,-0.387654180148345
soccer,spain,tercera-division-2017-2018,Extremadura UD B - Don Benito,9,280,0,2,0,0,4.38,3.69,1.61,0,0,0,2,0.4738209486375245,-0.3887676601534188
soccer,ukraine,persha-liga,Balkany Zorya - Kremin,9,295,2699,1,64549,0,1.73,3.54,4.11,0,0,0,1,0.41206321282403346,-0.39332964632112627
soccer,denmark,3f-ligaen-women,Brondby W - Koldingq FC W,9,188,2139,1,45152,45155,1.07,8.55,18.03,0,0,1,1,0.9087265750458001,-0.39517949572848277
volleyball,belgium,euromillions-league,Prefaxis Menen - Maaseik,2,170,3644,2,99957,99954,4.88,0.0,1.14,0,0,0,2,0.827610333632195,-0.4037444261378415
handball,germany,2-bundesliga,Coburg 2000 - Hagen,6,204,3148,1,75324,75320,1.15,13.92,5.96,0,0,0,1,0.8166308817271026,-0.4058299067588806
hockey,finland,suomi-sarja,VG-62 - Koovee,5,199,3308,2,78362,78365,4.35,7.0,1.33,0,0,0,2,0.6506700419322117,-0.4079055885762375
handball,slovakia,extraliga,Presov B - Modra,6,275,3192,1,0,76150,1.06,17.57,8.79,0,0,0,1,0.9201170307939182,-0.4112657893074445
soccer,sweden,division-2-norrland,Gaellivare Malmberget - Skelleftea,9,283,2635,2,62368,62362,8.17,6.44,1.2,0,0,0,2,0.7636560387418759,-0.41806376754874486
handball,europe,european-championship-women,Austria W - Russia W,6,196,3115,2,74122,74112,10.02,16.21,1.07,0,0,1,2,0.9069414730129386,-0.422466055373652
soccer,germany,oberliga-nofv-nord,Lichtenberg - Altludersdorf,9,204,2249,1,49110,49123,1.24,5.93,7.13,0,0,0,1,0.7243709159162065,-0.42408360109959986
soccer,finland,kakkonen-group-a,KTP - Mikkelin Kissat,9,199,2212,1,47504,47506,1.12,9.17,11.42,0,0,0,1,0.8464750449194745,-0.432899580751571
handball,portugal,andebol-1,Boa Hora - Madeira,6,263,3183,2,75995,76001,4.0,10.76,1.3,0,0,0,2,0.6691721382534229,-0.433587400901834
soccer,sweden,division-2-sodra-svealand,Linkoping City - Boo FF,9,283,2639,1,62530,62536,1.22,5.86,7.8,0,0,0,1,0.7412070768568021,-0.4351243919759158
soccer,wales,premier-league,Bangor City - Barry,9,301,2719,1,64982,0,1.59,3.81,4.92,0,0,0,1,0.4658478255300842,-0.43949484306299336
basketball,germany,bbl,Tubingen - Bayreuth,7,204,2917,2,69707,69700,7.98,0.0,1.08,0,0,0,2,0.8932255043350978,-0.44145569147617764
handball,germany,2-bundesliga,Bietigheim-Metterzimmern - Hildesheim,6,204,3148,1,75304,75327,1.14,13.86,6.33,0,0,0,1,0.8218010390604459,-0.4510486819363703
soccer,san-marino,campionato-sammarinese,Tre Penne - Pennarossa,9,268,2547,1,59236,59248,1.22,6.0,7.5,0,0,0,1,0.7372339779638243,-0.4571570312915199
basketball,poland,tauron-basket-liga,Krosno - Gtk Gliwice,7,262,2974,1,70626,0,1.47,0.0,2.55,0,0,0,1,0.5282974582817618,-0.4753249709059792
handball,romania,liga-nationala,CSM Fagaras - Steaua Bucuresti,6,265,3186,2,76032,76043,4.45,11.04,1.26,0,0,0,2,0.6939405338451257,-0.4832112590582373
american-football,canada,cfl,Calgary Stampeders - Montreal Alouettes,1,180,3473,1,81259,81267,1.04,0.0,10.68,0,0,0,1,0.9428065474620756,-0.4870297659860324
soccer,sweden,division-2-vastra-gotaland,Eskilsminne - Varbergs GIF,9,283,2637,1,62443,62453,1.18,6.71,8.53,0,0,0,1,0.771622138126631,-0.49714376116986364
handball,denmark,1-division-women,Skanderborg W - Ringsted W,6,188,3110,1,73998,73983,1.13,13.25,6.47,0,0,1,1,0.8273475348393494,-0.5007483510118103
basketball,europe,aba-league,Buducnost - Zadar,7,196,2865,1,68847,68853,1.12,0.0,5.67,0,0,0,1,0.8387822393907627,-0.5046990990195469
rugby-union,world,guinness-pro14,Munster - Cardiff Blues,3,302,3574,1,82685,82693,1.05,35.67,8.66,0,0,0,1,0.9281141906765513,-0.5096019957924209
soccer,russia,division-2-center,Khimik Novomoskovsk - Energomash Belgorod,9,266,2539,2,0,58967,7.21,4.6,1.33,0,0,0,2,0.618409612494646,-0.5379248950973355
volleyball,czech-republic,extraliga,Liberec - CZU Prague,2,187,3663,1,83920,83923,1.04,0.0,10.42,0,0,0,1,0.9405931559318826,-0.5445779457710488
soccer,england,wsl-1-women-2017-2018,Sunderland W - Chelsea W,9,193,0,2,0,0,13.73,8.62,1.1,0,0,0,2,0.8582052512684214,-0.5597422360473632
handball,finland,sm-sarja,HIFK - AIFK,6,199,3139,1,75128,75129,1.09,18.02,7.2,0,0,0,1,0.869333581637711,-0.5825155112766102
soccer,turkey,tff-1-lig,Gaziantepspor - Ankaragucu,9,292,2668,2,0,63440,7.71,5.24,1.29,0,0,0,2,0.6440740973856961,-0.5832566012843171
soccer,sweden,division-2-norra-svealand,Forward - Stromsbergs,9,283,2636,1,62402,62404,1.13,7.31,10.63,0,0,0,1,0.8169291928276357,-0.5913077854213223
soccer,czech-republic,u19-league,Brno U19 - Opava U19,9,187,2122,1,44601,44595,1.09,8.66,13.4,0,0,0,1,0.8655063617375545,-0.6288673967340607
soccer,sweden,elitettan-women-2017,Vaxjo DFF W - Sundsvall W,9,283,0,1,0,0,1.1,8.69,13.06,0,0,0,1,0.8517871816946232,-0.6303410013591432
volleyball,russia,vysshaya-league,Lokomotiv Izumrud - Sterlitamak,2,266,3772,1,86344,0,1.34,0.0,3.32,0,0,0,1,0.5788800865653052,-0.6597078941249731
handball,greece,a1,Panellinios - XANTH,6,207,3155,2,75546,75555,6.17,12.81,1.15,0,0,0,2,0.7801050989612237,-0.6858609079639522
rugby-union,new-zealand,mitre-10-cup,Canterbury - Waikato,3,249,3532,1,82114,82106,1.03,47.63,9.71,0,1,0,1,0.950792994947608,-0.6894405067987879
handball,romania,liga-nationala,Suceava - Iasi,6,265,3186,1,76041,0,1.39,10.32,3.43,0,0,0,1,0.509409260894354,-0.7485157111714051
rugby-union,world,rugby-championship,Argentina - New Zealand,3,302,3546,2,82265,82266,10.12,41.66,1.04,0,0,0,2,0.9324800282182695,-0.7555192663249909
handball,hungary,nb-i,Eger - Ferencvaros,6,212,3157,1,75590,0,1.39,9.15,3.56,0,0,0,1,0.4988498010305906,-0.7861507091473826
handball,finland,sm-sarja,PIF - Atlas,6,199,3139,2,75131,75126,7.5,15.07,1.1,0,0,0,2,0.8354143501665041,-0.8104421481684536
rugby-union,new-zealand,heartland-championships,East Coast - Buller,3,249,3531,2,82091,82101,7.61,32.41,1.07,0,0,0,2,0.8812255167783216,-0.8155528149599388
rugby-union,world,guinness-pro14,Zebre - Ulster,3,302,3574,2,82695,82694,7.59,35.41,1.07,0,0,0,2,0.8803973189884396,-0.8282124097481359
basketball,japan,b-league,Nishinomiya Storks - Chiba,7,223,2944,2,0,70268,3.54,0.0,1.27,0,0,0,2,0.6072508385830054,-0.847375685183641
volleyball,czech-republic,extraliga,Karlovarsko - Odolena Voda,2,187,3663,1,83921,83928,1.04,0.0,9.27,0,0,0,1,0.9278808677149448,-0.8750974394114339
volleyball,russia,vysshaya-league,Barnaul - N. Novgorod,2,266,3772,1,86345,0,1.14,0.0,5.9,0,0,0,1,0.7522975534556411,-1.0170056361469242
basketball,germany,bbl,Giessen - Bayern,7,204,2917,2,69701,69696,12.68,0.0,1.02,0,0,0,2,0.9589527237316394,-1.0934110896863904
soccer,spain,primera-division-women,Barcelona W - Santa Teresa W,9,280,2626,1,62099,62092,1.03,11.44,21.34,0,0,1,1,0.9357702716806237,-1.2052206722985856
volleyball,poland,plusliga,Rzeszow - Effector Kielce,2,262,3754,1,86087,86091,1.02,0.0,12.01,0,0,0,1,0.9546956222626863,-1.3105232646029963
basketball,asia,asia-champions-cup,Al-Riyadi - Xinjiang,7,162,2798,1,67669,67670,1.05,0.0,8.0,0,1,0,1,0.8884465167717855,-1.3426231477925021
volleyball,belgium,euromillions-league,Haasrode Leuven - Roeselare,2,170,3644,2,99958,99953,9.56,0.0,1.03,0,0,0,2,0.9317431072861905,-1.3434866498407922
handball,austria,hla,Schwaz - HSG Graz,6,165,3094,1,73688,0,1.11,14.02,7.53,0,0,0,1,0.7564976203759299,-1.457160376206523
handball,greece,a1,Kamaterou - Diomidis Argous,6,207,3155,2,0,75544,6.94,12.88,1.13,0,0,0,2,0.7138016714112294,-1.4877239331177772
handball,czech-republic,extraliga,Koprivnice - Strakonice,6,187,3103,1,73834,0,1.09,14.92,8.14,0,0,0,1,0.7853476405656435,-1.5996785753716483
rugby-union,france,top-14,Stade Toulousain - Agen,3,200,3527,1,82018,82020,1.01,38.81,14.22,0,0,0,1,0.9736627936137229,-1.6600578450139831
volleyball,russia,superleague,Novosibirsk - Yaroslavl,2,266,3769,1,86300,86315,1.02,0.0,10.86,0,0,0,1,0.9448662700051011,-1.8118202297398396
basketball,lithuania,lkl,Lietuvos Rytas - Alytaus Dzukija,7,234,2951,1,70351,70357,1.02,0.0,10.13,0,0,0,1,0.9264077731971627,-2.7532035669446984
rugby-union,world,guinness-pro14,Dragons - Southern Kings,3,302,3574,1,82692,0,1.03,41.52,10.68,0,0,0,1,0.8880630098983796,-2.8431699934889636
basketball,poland,ekstraklasa-women,Wisla Can-Pack W - Widzew Lodz W,7,262,2977,1,70674,70684,1.01,0.0,12.25,0,0,1,1,0.9494590587746633,-4.104635063759006
