Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
hockey,sweden,division-1-f-var,1.30,15,1.1928,0.6000,-0.2852,-1.4743,3,1,-1,0.1625
hockey,sweden,division-1-f-var,1.50,25,1.3854,0.7262,0.0005,0.0157,3,2,-0.2,0.191428571428571
hockey,sweden,division-1-f,1.30,189,1.1794,0.8364,-0.0174,-0.0757,5,3,-0.135454545454545,0.072
hockey,sweden,division-1-f,1.50,87,1.4074,0.7910,0.1084,0.2778,5,4,-0.194285714285714,0.4
hockey,sweden,division-1-norra,1.30,54,1.2011,0.7778,-0.0500,-0.3272,1,0,-0.05,-0.05
hockey,sweden,division-1-norra,1.50,42,1.3843,0.8571,0.1914,0.4854,1,1,0.191428571428571,0.191428571428571
hockey,sweden,division-1,1.30,70,1.2081,0.7864,-0.0428,-0.2400,5,1,-0.284285714285714,0.251666666666667
hockey,sweden,division-1,1.50,76,1.3981,0.5994,-0.1606,-0.4072,5,1,-0.414285714285714,0.16
hockey,sweden,hockeyallsvenskan,1.30,261,1.2273,0.8235,0.0114,0.0470,8,4,-0.345714285714286,0.295
hockey,sweden,hockeyallsvenskan,1.50,450,1.3868,0.6895,-0.0416,-0.1132,9,4,-0.536666666666667,0.413333333333333
hockey,sweden,hockeyettan-norra,1.30,169,1.1584,0.6919,-0.2078,-1.2526,3,1,-0.4825,0.099090909090909
hockey,sweden,hockeyettan-norra,1.50,90,1.3750,0.8472,0.1628,0.4398,3,2,-0.0516666666666667,0.34
hockey,sweden,hockeyettan-ostra,1.30,126,1.1782,0.7709,-0.1012,-0.5148,3,1,-0.31,0.024
hockey,sweden,hockeyettan-ostra,1.50,108,1.3660,0.9167,0.2493,0.6890,3,3,0.04125,0.36
hockey,sweden,hockeyettan-sodra,1.30,118,1.2074,0.7870,-0.0539,-0.2397,3,0,-0.1,-0.0266666666666667
hockey,sweden,hockeyettan-sodra,1.50,130,1.3865,0.8333,0.1557,0.4021,3,3,0.0225,0.403333333333333
hockey,sweden,hockeyettan-vastra,1.30,179,1.2026,0.6465,-0.2282,-1.0983,3,0,-0.298181818181818,-0.156363636363636
hockey,sweden,hockeyettan-vastra,1.50,116,1.3785,0.8586,0.1787,0.4850,3,2,-0.0516666666666667,0.325
hockey,sweden,shl,1.30,144,1.2493,0.6667,-0.1729,-0.6702,6,2,-0.6825,0.275
hockey,sweden,shl,1.50,412,1.4081,0.7143,0.0062,0.0141,14,7,-0.65,0.45
hockey,switzerland,swiss-cup,1.50,2,1.4150,1.0000,0.4150,1.0000,1,1,0.415,0.415
hockey,ukraine,extra-league,1.30,60,1.1063,0.7351,-0.1821,-1.7558,4,0,-0.445,-0.0657142857142857
hockey,ukraine,extra-league,1.50,40,1.4019,0.6875,-0.0441,-0.0901,4,1,-0.25,0.31
hockey,united-kingdom,challenge-cup,1.30,8,1.2450,0.7500,-0.0750,-0.2704,1,0,-0.075,-0.075
hockey,united-kingdom,challenge-cup,1.50,14,1.3900,0.7143,0.0029,-0.0183,1,1,0.00285714285714283,0.00285714285714283
hockey,united-kingdom,elite-league,1.30,155,1.1997,0.9327,0.1207,0.5957,6,4,-0.1075,0.275
hockey,united-kingdom,elite-league,1.50,240,1.4117,0.7440,0.0448,0.1224,6,5,-0.285,0.173333333333333
hockey,usa,chl,1.30,7,1.2300,0.0000,-1.0000,-4.3478,1,0,-1,-1
hockey,usa,chl,1.50,21,1.4433,0.6667,-0.0567,-0.0852,1,0,-0.0566666666666666,-0.0566666666666666
hockey,usa,echl,1.50,42,1.4450,0.3333,-0.5183,-1.1648,3,1,-1,0.445
hockey,usa,fhl,1.30,36,1.2210,0.7333,-0.0942,-0.4733,2,1,-0.193333333333333,0.005
hockey,usa,fhl,1.50,26,1.3942,0.5000,-0.3042,-0.7685,2,0,-0.305,-0.303333333333333
hockey,usa,nhl,1.50,11,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
hockey,usa,sphl,1.50,12,1.4450,0.5000,-0.3025,-0.6236,1,0,-0.3025,-0.3025
hockey,usa,ushl,1.30,5,1.2300,1.0000,0.2300,1.0000,1,1,0.23,0.23
hockey,usa,ushl,1.50,15,1.3967,0.6667,-0.0567,-0.1737,1,0,-0.0566666666666666,-0.0566666666666666
hockey,world,club-friendly,1.30,187,1.2502,0.8167,0.0188,0.0838,5,2,-0.17,0.28
hockey,world,club-friendly,1.50,377,1.4057,0.6939,-0.0267,-0.0607,7,4,-0.404285714285714,0.425
hockey,world,friendly-international-women,1.30,57,1.1793,0.7897,-0.0793,-0.3831,6,1,-0.41,0.215714285714286
hockey,world,friendly-international-women,1.50,29,1.3814,0.8056,0.1141,0.2957,6,3,-0.3175,0.405
hockey,world,friendly-international,1.30,244,1.1717,0.7881,-0.0808,-0.4464,9,4,-0.445,0.2225
hockey,world,friendly-international,1.50,184,1.4027,0.7720,0.0754,0.2056,9,5,-0.556666666666667,0.431428571428571
hockey,world,germany-cup,1.50,2,1.4050,0.5000,-0.3450,-0.7346,2,1,-1,0.31
hockey,world,international-tournament-south-korea,1.30,1,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
hockey,world,ivan-hlinka-memorial-cup,1.30,5,1.1617,0.8333,-0.0400,-0.1976,3,2,-0.39,0.24
hockey,world,ivan-hlinka-memorial-cup,1.50,7,1.4160,0.9000,0.2660,0.6596,5,4,-0.305,0.5
hockey,world,junior-club-world-cup,1.30,7,1.2267,0.4167,-0.5125,-2.1569,2,0,-1,-0.025
hockey,world,junior-club-world-cup,1.50,6,1.4183,0.5000,-0.2717,-0.6952,2,0,-0.536666666666667,-0.00666666666666667
hockey,world,mountfield-cup,1.50,1,1.3900,0.0000,-1.0000,-2.5641,1,0,-1,-1
hockey,world,olympic-games-women,1.30,19,1.0976,1.0000,0.0976,1.0000,2,2,0.0811111111111111,0.114
hockey,world,olympic-games-women,1.50,4,1.3150,0.7500,-0.0150,-0.0437,2,1,-0.34,0.31
hockey,world,olympic-games,1.30,84,1.1111,0.8403,-0.0753,-0.5972,3,0,-0.105,-0.034375
hockey,world,olympic-games,1.50,19,1.3778,0.6111,-0.1772,-0.4183,3,1,-0.543333333333333,0.325
hockey,world,universiade-women,1.30,6,1.1760,1.0000,0.1760,1.0000,2,2,0.092,0.26
hockey,world,universiade,1.30,26,1.0999,0.8869,-0.0276,-0.2447,2,0,-0.0485714285714286,-0.00666666666666664
hockey,world,universiade,1.50,5,1.4175,0.7500,0.0425,0.1512,2,1,-0.345,0.43
hockey,world,wch-ia-women,1.30,13,1.2190,0.8000,-0.0390,-0.1132,5,4,-1,0.255
hockey,world,wch-ia-women,1.50,10,1.4358,0.7917,0.1346,0.3137,4,2,-0.25,0.5
hockey,world,wch-ia,1.30,35,1.1427,0.7639,-0.1391,-0.8904,9,3,-0.606666666666667,0.16
hockey,world,wch-ia,1.50,15,1.3723,0.5417,-0.2558,-0.6894,8,2,-1,0.415
hockey,world,wch-ib-women,1.30,12,1.2061,0.7222,-0.1322,-0.6255,3,1,-0.403333333333333,0.203333333333333
hockey,world,wch-ib-women,1.50,13,1.4208,0.6667,-0.0621,-0.1254,4,1,-0.516666666666667,0.42
hockey,world,wch-ib,1.30,50,1.1307,0.8693,-0.0248,-0.1310,9,4,-0.405,0.154
hockey,world,wch-ib,1.50,12,1.4310,0.9524,0.3638,0.8419,7,6,-0.0633333333333334,0.49
hockey,world,wch-iia-women,1.30,10,1.0889,0.9444,0.0167,0.3194,3,2,-0.0633333333333334,0.0600000000000001
hockey,world,wch-iia-women,1.50,2,1.4300,0.5000,-0.2950,-0.6628,2,1,-1,0.41
hockey,world,wch-iia,1.30,17,1.1721,0.6700,-0.2268,-1.2471,5,1,-0.643333333333333,0.235
hockey,world,wch-iia,1.50,12,1.3693,0.2667,-0.6427,-1.7189,5,0,-1,-0.1
hockey,world,wch-iib-women,1.30,15,1.1331,0.5259,-0.4291,-3.0356,3,0,-1,-0.094
hockey,world,wch-iib-women,1.50,3,1.3850,0.7500,0.0150,0.1006,2,1,-0.3,0.33
hockey,world,wch-iib,1.30,26,1.1602,0.8081,-0.0599,-0.3896,5,1,-0.302,0.2375
hockey,world,wch-iib,1.50,9,1.3854,0.5417,-0.2608,-0.6475,4,1,-1,0.356666666666667
hockey,world,wch-iii,1.30,16,1.0654,0.8750,-0.0608,-1.0358,4,3,-0.45,0.09
hockey,world,wch-iii,1.50,7,1.4313,0.6250,-0.1100,-0.2446,4,2,-1,0.47
hockey,world,wch-u18-div-i-women,1.30,12,1.1567,0.7500,-0.1467,-0.8457,2,0,-0.215,-0.0783333333333333
hockey,world,wch-u18-div-i-women,1.50,10,1.4297,0.9333,0.3363,0.7782,3,3,0.174,0.43
hockey,world,wch-u18-div-ia-women,1.30,2,1.1300,1.0000,0.1300,1.0000,1,1,0.13,0.13
hockey,world,wch-u18-div-ia-women,1.50,3,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
hockey,world,wch-u18-div-ib-women,1.30,4,1.1200,1.0000,0.1200,1.0000,1,1,0.12,0.12
hockey,world,wch-u18-div-ib-women,1.50,3,1.4367,0.3333,-0.5067,-1.1934,1,0,-0.506666666666667,-0.506666666666667
hockey,world,wch-u18-ia,1.30,17,1.1817,0.8000,-0.0573,-0.3009,6,4,-1,0.23
hockey,world,wch-u18-ia,1.50,5,1.3900,0.8000,0.1240,0.2872,5,4,-1,0.45
hockey,world,wch-u18-ib,1.30,14,1.1960,0.9500,0.1380,0.6949,4,3,-0.0600000000000001,0.25
hockey,world,wch-u18-ib,1.50,9,1.3960,0.6500,-0.0910,-0.2338,5,3,-1,0.5
hockey,world,wch-u18-iia,1.30,11,1.1681,0.8750,0.0119,0.1315,4,3,-0.415,0.25
hockey,world,wch-u18-iia,1.50,7,1.4190,1.0000,0.4190,1.0000,5,5,0.36,0.455
hockey,world,wch-u18-iib,1.30,6,1.0883,1.0000,0.0883,1.0000,2,2,0.0433333333333334,0.133333333333333
hockey,world,wch-u18-iib,1.50,2,1.3850,1.0000,0.3850,1.0000,2,2,0.37,0.4
hockey,world,wch-u18-iiia,1.30,5,1.1220,0.8000,-0.1280,-0.8393,1,0,-0.128,-0.128
hockey,world,wch-u18-iiia,1.50,1,1.3100,1.0000,0.3100,1.0000,1,1,0.31,0.31
hockey,world,wch-u18-iiib,1.30,2,1.0550,0.5000,-0.4950,-8.5909,1,0,-0.495,-0.495
hockey,world,wch-u18-women,1.30,23,1.1121,0.9750,0.0821,0.7520,4,3,-0.019,0.163333333333333
hockey,world,wch-u18-women,1.50,6,1.4178,0.4444,-0.3700,-0.8853,3,1,-1,0.45
hockey,world,wch-u18,1.30,76,1.1328,0.8814,-0.0053,-0.0116,9,4,-0.191428571428571,0.15375
hockey,world,wch-u18,1.50,27,1.4105,0.7074,-0.0019,-0.0053,9,4,-0.523333333333333,0.4375
hockey,world,wch-u20-ia,1.30,21,1.1810,0.8125,-0.0458,-0.2232,4,2,-0.398333333333333,0.23
hockey,world,wch-u20-ia,1.50,7,1.4170,0.5500,-0.2220,-0.5291,2,0,-0.27,-0.174
hockey,world,wch-u20-ib,1.30,9,1.2204,0.7500,-0.1021,-0.3842,4,3,-1,0.265
hockey,world,wch-u20-ib,1.50,12,1.4015,0.4500,-0.3600,-0.9199,5,1,-1,0.47
hockey,world,wch-u20-iia,1.30,13,1.1417,1.0000,0.1417,1.0000,5,5,0.03,0.3
hockey,world,wch-u20-iia,1.50,6,1.3783,1.0000,0.3783,1.0000,2,2,0.36,0.396666666666667
hockey,world,wch-u20-iib,1.30,16,1.1048,1.0000,0.1048,1.0000,5,5,0.0600000000000001,0.1575
hockey,world,wch-u20-iib,1.50,6,1.4517,0.8889,0.2872,0.6429,3,2,-0.00333333333333334,0.445
hockey,world,wch-u20-iii,1.30,17,1.1126,0.9500,0.0571,0.5060,5,4,-0.1875,0.165
hockey,world,wch-u20-iii,1.50,9,1.4137,0.6000,-0.1713,-0.3670,3,1,-0.3,0.0760000000000001
hockey,world,wch-u20,1.30,97,1.1050,0.8319,-0.0900,-0.7694,9,1,-0.281818181818182,0.0866666666666667
hockey,world,wch-u20,1.50,29,1.3876,0.6463,-0.0983,-0.2664,9,3,-0.6475,0.49
hockey,world,wch-women,1.30,45,1.0950,0.8198,-0.1166,-1.0771,7,2,-0.36,0.074
hockey,world,wch-women,1.50,12,1.3483,0.5333,-0.2838,-0.8064,5,1,-1,0.33
hockey,world,world-championship,1.30,384,1.1261,0.8494,-0.0527,-0.3454,14,7,-0.393636363636364,0.126875
hockey,world,world-championship,1.50,140,1.4208,0.7380,0.0488,0.1155,14,9,-0.506666666666667,0.45
hockey,world,world-cup,1.30,3,1.2233,1.0000,0.2233,1.0000,1,1,0.223333333333333,0.223333333333333
hockey,world,world-cup,1.50,1,1.4300,1.0000,0.4300,1.0000,1,1,0.43,0.43
hockey,world,world-hockey-challenge-u17,1.30,9,1.1840,0.5500,-0.3530,-1.8957,5,2,-1,0.185
hockey,world,world-hockey-challenge-u17,1.50,7,1.4222,0.4444,-0.3589,-0.8713,3,0,-1,-0.0333333333333334
hockey,world,world-junior-a-challenge,1.30,6,1.2108,1.0000,0.2108,1.0000,3,3,0.1725,0.28
hockey,world,world-junior-a-challenge,1.50,5,1.4578,0.5556,-0.2022,-0.4153,3,1,-1,0.44
rugby-league,australia-oceania,anzac-test,1.30,1,1.1800,1.0000,0.1800,1.0000,1,1,0.18,0.18
rugby-league,australia-oceania,anzac-test,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
rugby-league,australia,auckland-nines,1.30,9,1.2463,0.8125,0.0188,0.0511,4,2,-0.405,0.3
rugby-league,australia,auckland-nines,1.50,18,1.4087,0.6979,-0.0141,-0.0412,4,1,-0.25,0.364
rugby-league,australia,holden-cup,1.30,2,1.2500,0.0000,-1.0000,-4.0000,1,0,-1,-1
rugby-league,australia,intrust-super-cup,1.30,225,1.1888,0.8870,0.0521,0.2882,6,4,-0.202307692307692,0.21875
rugby-league,australia,intrust-super-cup,1.50,175,1.4118,0.7791,0.1030,0.2426,6,3,-0.08,0.424
rugby-league,australia,intrust-super-premiership,1.30,112,1.2127,0.9130,0.1057,0.5042,6,5,-0.157142857142857,0.24
rugby-league,australia,intrust-super-premiership,1.50,183,1.4195,0.5806,-0.1801,-0.4191,6,2,-0.538333333333333,0.0876923076923077
rugby-league,australia,nrl,1.30,354,1.1778,0.8120,-0.0420,-0.2455,9,3,-0.371818181818182,0.152
rugby-league,australia,nrl,1.50,559,1.4066,0.7174,0.0057,0.0222,9,5,-0.244,0.272727272727273
rugby-league,england,championship-cup,1.30,7,1.1529,0.8571,-0.0243,-0.0774,1,0,-0.0242857142857142,-0.0242857142857142
rugby-league,england,championship-cup,1.50,2,1.3950,0.5000,-0.3150,-0.7658,1,0,-0.315,-0.315
rugby-league,england,championship,1.30,440,1.1305,0.8038,-0.0997,-0.6997,5,0,-0.189130434782609,-0.0161111111111111
rugby-league,england,championship,1.50,160,1.3810,0.6767,-0.0666,-0.1719,5,2,-0.3,0.111
rugby-league,england,league-1-cup,1.30,9,1.1350,0.5833,-0.3617,-2.5031,2,0,-0.64,-0.0833333333333333
rugby-league,england,league-1-cup,1.50,3,1.3733,0.3333,-0.5433,-1.4524,1,0,-0.543333333333333,-0.543333333333333
rugby-league,england,league-1,1.30,308,1.1130,0.7940,-0.1296,-1.0290,5,0,-0.220555555555556,-0.04375
rugby-league,england,league-1,1.50,87,1.4130,0.5486,-0.2234,-0.5446,5,0,-0.428,-0.0128571428571429
rugby-league,england,super-league,1.30,660,1.1433,0.8470,-0.0409,-0.2209,9,3,-0.197777777777778,0.0847368421052631
rugby-league,england,super-league,1.50,312,1.3967,0.5630,-0.2138,-0.5386,9,3,-0.6425,0.104285714285714
rugby-league,europe,challenge-cup,1.30,112,1.0897,0.8909,-0.0415,-0.3249,6,3,-0.207272727272727,0.09
rugby-league,europe,challenge-cup,1.50,27,1.4252,0.7333,0.0394,0.1061,6,3,-0.536666666666667,0.475
rugby-league,europe,european-cup,1.30,4,1.1500,0.7500,-0.1375,-0.9167,2,1,-0.35,0.0750000000000001
rugby-league,world,club-friendly,1.30,4,1.1125,0.7500,-0.1675,-1.4722,2,1,-0.435,0.1
rugby-league,world,club-friendly,1.50,2,1.4950,0.5000,-0.2500,-0.5101,2,1,-1,0.5
rugby-league,world,four-nations,1.30,8,1.1063,0.7500,-0.1788,-1.6029,2,0,-0.19,-0.1675
rugby-league,world,four-nations,1.50,2,1.3750,1.0000,0.3750,1.0000,1,1,0.375,0.375
rugby-league,world,friendly-international,1.30,7,1.0800,0.8000,-0.1240,-1.7000,5,4,-1,0.26
rugby-league,world,friendly-international,1.50,3,1.4400,0.3333,-0.5200,-1.1818,3,1,-1,0.44
rugby-league,world,world-club-series,1.30,1,1.1200,1.0000,0.1200,1.0000,1,1,0.12,0.12
rugby-league,world,world-cup,1.30,14,1.0778,0.8250,-0.1120,-1.4258,2,0,-0.175,-0.049
rugby-league,world,world-cup,1.50,2,1.3700,0.5000,-0.2950,-0.8514,1,0,-0.295,-0.295
rugby-union,australia,nrc,1.30,36,1.1318,0.7348,-0.1743,-1.2770,3,0,-0.260833333333333,-0.0764705882352941
rugby-union,australia,nrc,1.50,17,1.4057,0.6167,-0.1392,-0.3283,3,1,-0.325,0.0674999999999999
rugby-union,australia,shute-shield,1.30,134,1.1197,0.8932,-0.0082,0.0005,4,2,-0.126,0.149285714285714
rugby-union,australia,shute-shield,1.50,55,1.4011,0.6630,-0.0730,-0.1773,3,1,-0.313333333333333,0.234444444444444
rugby-union,england,aviva-premiership-rugby,1.30,444,1.1497,0.9149,0.0472,0.3462,9,6,-0.0642105263157895,0.165882352941176
rugby-union,england,aviva-premiership-rugby,1.50,264,1.4053,0.7506,0.0539,0.1354,9,7,-0.281666666666667,0.28
rugby-union,england,greene-king-ipa-championship,1.30,159,1.1244,0.7941,-0.1184,-0.8605,3,1,-0.19,0.00117647058823531
rugby-union,england,greene-king-ipa-championship,1.50,57,1.4186,0.4497,-0.3735,-0.8647,3,0,-0.543333333333333,-0.207142857142857
rugby-union,england,varsity-match,1.30,1,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
rugby-union,england,varsity-match,1.50,2,1.3900,0.5000,-0.3050,-0.7821,2,1,-1,0.39
rugby-union,europe,anglo-welsh-cup,1.30,62,1.1811,0.8778,0.0325,0.2028,7,5,-0.24,0.24
rugby-union,europe,anglo-welsh-cup,1.50,30,1.4075,0.5796,-0.1684,-0.4520,6,2,-1,0.43
rugby-union,europe,british-and-irish-cup,1.30,3,1.1200,1.0000,0.1200,1.0000,2,2,0.05,0.19
rugby-union,europe,british-and-irish-cup,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
rugby-union,europe,challenge-cup,1.30,254,1.0957,0.9139,-0.0091,0.0143,7,3,-0.089,0.0852631578947368
rugby-union,europe,challenge-cup,1.50,78,1.4010,0.6619,-0.0717,-0.1812,7,2,-0.308333333333333,0.42
rugby-union,europe,european-rugby-champions-cup,1.30,368,1.1169,0.8993,0.0016,0.0383,9,5,-0.17,0.13
rugby-union,europe,european-rugby-champions-cup,1.50,132,1.4032,0.5930,-0.1734,-0.4164,9,2,-0.704,0.3825
rugby-union,europe,guinness-pro12,1.30,490,1.1338,0.8713,-0.0207,-0.0901,9,4,-0.166086956521739,0.1435
rugby-union,europe,guinness-pro12,1.50,177,1.3889,0.5989,-0.1735,-0.4326,9,3,-0.6275,0.04
rugby-union,europe,rugby-europe-championship,1.30,8,1.0875,1.0000,0.0875,1.0000,2,2,0.0625,0.1125
rugby-union,europe,rugby-europe-championship,1.50,4,1.3700,1.0000,0.3700,1.0000,3,3,0.33,0.4
rugby-union,europe,six-nations-u20,1.30,8,1.1758,0.9167,0.0842,0.4427,2,1,-0.0516666666666667,0.22
rugby-union,europe,six-nations-u20,1.50,3,1.3800,1.0000,0.3800,1.0000,1,1,0.38,0.38
rugby-union,europe,six-nations-women,1.30,12,1.0489,1.0000,0.0489,1.0000,2,2,0.0133333333333333,0.0844444444444445
rugby-union,europe,six-nations-women,1.50,3,1.4100,0.7500,0.0800,0.1402,2,1,-0.26,0.42
rugby-union,europe,six-nations,1.30,47,1.1203,0.9397,0.0497,0.4382,9,6,-0.108,0.152
rugby-union,europe,six-nations,1.50,11,1.3875,0.8750,0.2133,0.5524,6,5,-0.66,0.445
rugby-union,france,pro-d2,1.30,659,1.1439,0.9006,0.0256,0.2098,5,3,-0.066,0.0908333333333333
rugby-union,france,pro-d2,1.50,220,1.3906,0.8056,0.1206,0.3079,5,4,-0.019,0.285454545454545
rugby-union,france,top-14,1.30,884,1.1265,0.8781,-0.0190,-0.0859,9,5,-0.162692307692308,0.0552380952380953
rugby-union,france,top-14,1.50,288,1.3842,0.6798,-0.0580,-0.1535,9,3,-0.55,0.217142857142857
rugby-union,italy,eccellenza,1.30,331,1.1261,0.8803,-0.0153,-0.0687,9,3,-0.167727272727273,0.117647058823529
rugby-union,italy,eccellenza,1.50,107,1.4062,0.6543,-0.0779,-0.1966,9,3,-0.305,0.415
rugby-union,japan,top-league,1.30,4,1.1500,0.5000,-0.4750,-2.8333,2,1,-1,0.05
rugby-union,japan,top-league,1.50,2,1.4000,0.5000,-0.3200,-0.7500,1,0,-0.32,-0.32
rugby-union,new-zealand,heartland-championships,1.30,31,1.1877,0.9048,0.0710,0.3973,4,2,-0.114285714285714,0.22
rugby-union,new-zealand,heartland-championships,1.50,14,1.3988,0.6458,-0.1050,-0.2424,4,2,-0.625,0.365
rugby-union,new-zealand,mitre-10-cup,1.30,160,1.1753,0.8344,-0.0178,-0.1104,6,2,-0.135,0.151818181818182
rugby-union,new-zealand,mitre-10-cup,1.50,106,1.4059,0.6017,-0.1540,-0.3797,6,2,-0.48625,0.182727272727273
rugby-union,romania,superliga,1.30,1,1.0700,0.0000,-1.0000,-14.2857,1,0,-1,-1
rugby-union,south-africa,currie-cup,1.30,148,1.1231,0.9014,0.0111,0.1005,8,5,-0.108333333333333,0.115294117647059
rugby-union,south-africa,currie-cup,1.50,58,1.3898,0.7788,0.0855,0.2112,8,5,-0.422857142857143,0.445
rugby-union,south-africa,supersport-rugby-challenge,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
rugby-union,south-africa,vodacom-cup,1.30,2,1.2500,0.0000,-1.0000,-4.0000,1,0,-1,-1
rugby-union,south-africa,vodacom-cup,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
rugby-union,wales,challenge-cup,1.30,1,1.0300,1.0000,0.0300,1.0000,1,1,0.03,0.03
rugby-union,wales,challenge-cup,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
rugby-union,wales,principality-premiership,1.30,7,1.1506,0.5000,-0.4444,-2.8210,3,1,-1,0.0966666666666667
rugby-union,wales,principality-premiership,1.50,3,1.3825,0.5000,-0.2975,-0.8072,2,1,-1,0.405
rugby-union,world,club-friendly,1.30,1,1.1500,1.0000,0.1500,1.0000,1,1,0.15,0.15
rugby-union,world,club-friendly,1.50,2,1.4050,0.5000,-0.3000,-0.7346,2,1,-1,0.4
rugby-union,world,commonwealth-games-7-s,1.30,20,1.0700,0.9500,0.0175,0.2357,1,1,0.0175,0.0175
rugby-union,world,friendly-international,1.30,143,1.1058,0.8973,-0.0113,-0.0735,9,5,-0.290714285714286,0.1475
rugby-union,world,friendly-international,1.50,36,1.3853,0.7806,0.0815,0.2112,7,4,-0.32,0.4025
rugby-union,world,irb-tbilisi-cup,1.30,2,1.0150,1.0000,0.0150,1.0000,2,2,0.01,0.02
rugby-union,world,irb-tbilisi-cup,1.50,1,1.5000,0.0000,-1.0000,-2.0000,1,0,-1,-1
rugby-union,world,lions-tour,1.30,3,1.2167,0.3333,-0.5833,-2.7436,1,0,-0.583333333333333,-0.583333333333333
rugby-union,world,nations-cup,1.30,11,1.1100,0.8000,-0.1100,-1.0182,5,4,-1,0.17
rugby-union,world,nations-cup,1.50,5,1.3683,0.5000,-0.3183,-0.8575,3,1,-1,0.315
rugby-union,world,olympic-games-7-s-women,1.30,19,1.0937,0.9474,0.0400,0.3856,1,1,0.04,0.04
rugby-union,world,olympic-games-7-s-women,1.50,3,1.4633,0.3333,-0.5000,-1.1055,1,0,-0.5,-0.5
rugby-union,world,olympic-games-7-s,1.30,18,1.1500,0.8889,0.0222,0.1481,1,1,0.0222222222222222,0.0222222222222222
rugby-union,world,olympic-games-7-s,1.50,4,1.3500,0.7500,0.0200,0.0357,1,1,0.02,0.02
rugby-union,world,pacific-nations-cup,1.30,7,1.1988,0.8750,0.0575,0.2461,4,3,-0.35,0.265
rugby-union,world,pacific-nations-cup,1.50,5,1.4617,0.6667,-0.0283,-0.0554,3,2,-1,0.47
rugby-union,world,rugby-championship,1.30,23,1.1072,0.9000,0.0012,-0.0328,5,4,-0.485,0.155
rugby-union,world,rugby-championship,1.50,1,1.3400,1.0000,0.3400,1.0000,1,1,0.34,0.34
rugby-union,world,seven-s-world-series-australia,1.30,124,1.1079,0.8440,-0.0751,-0.6019,6,0,-0.121111111111111,-0.0195238095238095
rugby-union,world,seven-s-world-series-australia,1.50,26,1.3901,0.6381,-0.1161,-0.2896,5,3,-1,0.35
rugby-union,world,seven-s-world-series-canada,1.30,48,1.1154,0.8130,-0.1075,-0.8069,2,0,-0.1328,-0.0821739130434782
rugby-union,world,seven-s-world-series-canada,1.50,13,1.3923,0.4524,-0.3768,-0.9437,2,0,-0.555,-0.198571428571429
rugby-union,world,seven-s-world-series-dubai,1.30,103,1.1014,0.9042,-0.0096,-0.0408,6,2,-0.16625,0.14
rugby-union,world,seven-s-world-series-dubai,1.50,27,1.3812,0.8595,0.1899,0.4910,6,5,-0.306,0.435
rugby-union,world,seven-s-world-series-england,1.30,134,1.1146,0.8091,-0.1096,-0.8573,6,0,-0.214,-0.03
rugby-union,world,seven-s-world-series-england,1.50,28,1.4066,0.7857,0.0996,0.2587,6,4,-0.2925,0.38
rugby-union,world,seven-s-world-series-france,1.30,39,1.1175,0.8474,-0.0553,-0.4516,2,0,-0.0895,-0.0210526315789474
rugby-union,world,seven-s-world-series-france,1.50,14,1.3988,0.7708,0.0721,0.1961,2,1,-0.0633333333333334,0.2075
rugby-union,world,seven-s-world-series-hong-kong,1.30,94,1.1038,0.8974,-0.0114,-0.0911,5,2,-0.2,0.0981818181818182
rugby-union,world,seven-s-world-series-hong-kong,1.50,32,1.3954,0.6440,-0.0978,-0.2562,5,2,-0.48125,0.21
rugby-union,world,seven-s-world-series-japan,1.30,75,1.1160,0.6937,-0.2418,-1.9483,3,0,-0.3048,-0.192777777777778
rugby-union,world,seven-s-world-series-japan,1.50,15,1.3947,0.4896,-0.3198,-0.8036,4,0,-1,-0.0666666666666667
rugby-union,world,seven-s-world-series-new-zealand,1.30,104,1.1059,0.8160,-0.1032,-0.9210,6,1,-0.302222222222222,0.0505555555555556
rugby-union,world,seven-s-world-series-new-zealand,1.50,29,1.4139,0.5147,-0.2801,-0.6579,6,1,-1,0.433333333333333
rugby-union,world,seven-s-world-series-scotland,1.30,68,1.0973,0.9207,0.0018,0.1053,4,2,-0.157391304347826,0.0955
rugby-union,world,seven-s-world-series-scotland,1.50,18,1.4266,0.8063,0.1556,0.3520,4,3,-0.114,0.4
rugby-union,world,seven-s-world-series-singapore,1.30,43,1.1575,0.7228,-0.1686,-1.0371,2,0,-0.205217391304348,-0.132
rugby-union,world,seven-s-world-series-singapore,1.50,13,1.3874,0.4167,-0.4218,-1.0892,2,0,-0.531111111111111,-0.3125
rugby-union,world,seven-s-world-series-south-africa,1.30,122,1.1069,0.8366,-0.0817,-0.6923,6,1,-0.166,0.0733333333333334
