Sport,Country,League,Category,Total games,Succeful,Avg. Odd,Success rate,Total win,Win per game,Money Usage Rate,Season
soccer,croatia,croatian-cup,1.2,5,5,1.128,1,0.64,0.128,1,2009
soccer,croatia,croatian-cup,1.3,5,4,1.236,0.8,-0.08,-0.016,-0.0678,2009
soccer,croatia,croatian-cup,1.4,6,5,1.3383,0.8333,0.67,0.1117,0.33,2009
soccer,croatia,croatian-cup,1.5,3,1,1.44,0.3333,-1.59,-0.53,-1.2045,2009
soccer,croatia,croatian-cup,1.1,3,3,1.05,1,0.15,0.05,1,2008
soccer,croatia,croatian-cup,1.2,6,6,1.165,1,0.99,0.165,1,2008
soccer,croatia,croatian-cup,1.3,4,3,1.23,0.75,-0.3,-0.075,-0.3261,2008
soccer,croatia,croatian-cup,1.4,3,2,1.34,0.6667,-0.33,-0.11,-0.3235,2008
soccer,croatia,croatian-cup,1.5,2,2,1.445,1,0.89,0.445,1,2008
soccer,croatia,croatian-cup,1.1,2,2,1.1,1,0.2,0.1,1,2007
soccer,croatia,croatian-cup,1.2,2,2,1.18,1,0.36,0.18,1,2007
soccer,croatia,croatian-cup,1.3,4,4,1.26,1,1.04,0.26,1,2007
soccer,croatia,croatian-cup,1.4,3,2,1.37,0.6667,-0.24,-0.08,-0.2162,2007
soccer,croatia,croatian-cup,1.5,1,0,1.43,0,-1,-1,-2.3256,2007
soccer,croatia,croatian-cup,1.1,7,5,1.0714,0.7143,-1.65,-0.2357,-3.3,2006
soccer,croatia,croatian-cup,1.2,4,3,1.155,0.75,-0.52,-0.13,-0.8387,2006
soccer,croatia,croatian-cup,1.3,6,3,1.275,0.5,-2.13,-0.355,-1.2909,2006
soccer,croatia,croatian-cup,1.5,1,1,1.48,1,0.48,0.48,1,2006
soccer,croatia,croatian-cup,1.4,1,1,1.33,1,0.33,0.33,1,2005
soccer,croatia,croatian-cup,1.5,2,1,1.49,0.5,-0.52,-0.26,-0.5306,2005
soccer,croatia,croatian-cup,1.3,2,2,1.295,1,0.59,0.295,1,2004
soccer,croatia,croatian-cup,1.4,1,0,1.35,0,-1,-1,-2.8571,2004
soccer,croatia,croatian-cup,1.5,1,0,1.5,0,-1,-1,-2,2004
soccer,cyprus,2-division-b1,1.3,1,1,1.25,1,0.25,0.25,1,2013
soccer,cyprus,2-division-b1,1.5,5,3,1.436,0.6,-0.67,-0.134,-0.3073,2013
soccer,cyprus,cyprus-cup,1.1,4,3,1.0775,0.75,-0.78,-0.195,-2.5161,2016
soccer,cyprus,cyprus-cup,1.2,8,8,1.1563,1,1.25,0.1563,1,2016
soccer,cyprus,cyprus-cup,1.3,5,5,1.246,1,1.23,0.246,1,2016
soccer,cyprus,cyprus-cup,1.4,4,2,1.3275,0.5,-1.31,-0.3275,-1,2016
soccer,cyprus,cyprus-cup,1.5,2,1,1.43,0.5,-0.59,-0.295,-0.686,2016
soccer,cyprus,cyprus-cup,1.1,4,4,1.0375,1,0.15,0.0375,1,2015
soccer,cyprus,cyprus-cup,1.2,9,6,1.1644,0.6667,-2.05,-0.2278,-1.3851,2015
soccer,cyprus,cyprus-cup,1.3,4,3,1.2575,0.75,-0.24,-0.06,-0.233,2015
soccer,cyprus,cyprus-cup,1.4,6,6,1.3467,1,2.08,0.3467,1,2015
soccer,cyprus,cyprus-cup,1.5,2,0,1.46,0,-2,-1,-2.1739,2015
soccer,cyprus,cyprus-cup,1.1,1,1,1.08,1,0.08,0.08,1,2014
soccer,cyprus,cyprus-cup,1.2,6,5,1.1633,0.8333,-0.2,-0.0333,-0.2041,2014
soccer,cyprus,cyprus-cup,1.3,4,4,1.24,1,0.96,0.24,1,2014
soccer,cyprus,cyprus-cup,1.4,1,1,1.36,1,0.36,0.36,1,2014
soccer,cyprus,cyprus-cup,1.5,5,4,1.46,0.8,0.8,0.16,0.3478,2014
soccer,cyprus,cyprus-cup,1.1,2,1,1.06,0.5,-0.95,-0.475,-7.9167,2013
soccer,cyprus,cyprus-cup,1.2,11,7,1.1636,0.6364,-2.81,-0.2555,-1.5611,2013
soccer,cyprus,cyprus-cup,1.3,2,1,1.22,0.5,-0.78,-0.39,-1.7727,2013
soccer,cyprus,cyprus-cup,1.4,5,5,1.368,1,1.84,0.368,1,2013
soccer,cyprus,cyprus-cup,1.5,4,1,1.4725,0.25,-2.51,-0.6275,-1.328,2013
soccer,cyprus,cyprus-cup,1.1,1,1,1.08,1,0.08,0.08,1,2012
soccer,cyprus,cyprus-cup,1.2,5,4,1.164,0.8,-0.36,-0.072,-0.439,2012
soccer,cyprus,cyprus-cup,1.3,1,1,1.25,1,0.25,0.25,1,2012
soccer,cyprus,cyprus-cup,1.4,2,2,1.34,1,0.68,0.34,1,2012
soccer,cyprus,cyprus-cup,1.5,7,3,1.4786,0.4286,-2.56,-0.3657,-0.7642,2012
soccer,cyprus,cyprus-cup,1.1,4,4,1.0775,1,0.31,0.0775,1,2011
soccer,cyprus,cyprus-cup,1.2,5,5,1.168,1,0.84,0.168,1,2011
soccer,cyprus,cyprus-cup,1.3,3,3,1.2167,1,0.65,0.2167,1,2011
soccer,cyprus,cyprus-cup,1.4,3,3,1.32,1,0.96,0.32,1,2011
soccer,cyprus,cyprus-cup,1.5,2,2,1.495,1,0.99,0.495,1,2011
soccer,cyprus,cyprus-cup,1.1,2,2,1.08,1,0.16,0.08,1,2010
soccer,cyprus,cyprus-cup,1.2,4,3,1.1375,0.75,-0.6,-0.15,-1.0909,2010
soccer,cyprus,cyprus-cup,1.3,4,4,1.2675,1,1.07,0.2675,1,2010
soccer,cyprus,cyprus-cup,1.4,8,5,1.35,0.625,-1.22,-0.1525,-0.4357,2010
soccer,cyprus,cyprus-cup,1.5,5,3,1.422,0.6,-0.73,-0.146,-0.346,2010
soccer,cyprus,cyprus-cup,1.1,2,2,1.055,1,0.11,0.055,1,2009
soccer,cyprus,cyprus-cup,1.2,6,3,1.1633,0.5,-2.51,-0.4183,-2.5612,2009
soccer,cyprus,cyprus-cup,1.3,5,3,1.236,0.6,-1.32,-0.264,-1.1186,2009
soccer,cyprus,cyprus-cup,1.4,4,3,1.3525,0.75,0.04,0.01,0.0284,2009
soccer,cyprus,cyprus-cup,1.5,4,3,1.445,0.75,0.3,0.075,0.1685,2009
soccer,cyprus,cyprus-cup,1.1,3,3,1.0867,1,0.26,0.0867,1,2008
soccer,cyprus,cyprus-cup,1.2,2,2,1.195,1,0.39,0.195,1,2008
soccer,cyprus,cyprus-cup,1.3,3,1,1.24,0.3333,-1.76,-0.5867,-2.4444,2008
soccer,cyprus,cyprus-cup,1.4,3,2,1.35,0.6667,-0.28,-0.0933,-0.2667,2008
soccer,cyprus,cyprus-cup,1.5,2,2,1.445,1,0.89,0.445,1,2008
soccer,cyprus,division-2,1.2,2,1,1.165,0.5,-0.86,-0.43,-2.6061,2016
soccer,cyprus,division-2,1.3,1,1,1.25,1,0.25,0.25,1,2016
soccer,cyprus,division-2,1.4,1,1,1.31,1,0.31,0.31,1,2016
soccer,cyprus,division-2,1.5,3,2,1.4567,0.6667,-0.07,-0.0233,-0.0511,2016
soccer,cyprus,division-2,1.1,14,14,1.0829,1,1.16,0.0829,1,2015
soccer,cyprus,division-2,1.2,18,16,1.1533,0.8889,0.44,0.0244,0.1594,2015
soccer,cyprus,division-2,1.3,14,12,1.2529,0.8571,1.1,0.0786,0.3107,2015
soccer,cyprus,division-2,1.4,12,10,1.3717,0.8333,1.7,0.1417,0.3812,2015
soccer,cyprus,division-2,1.5,6,4,1.4467,0.6667,-0.24,-0.04,-0.0896,2015
soccer,cyprus,division-2,1.2,1,0,1.2,0,-1,-1,-5,2014
soccer,cyprus,division-2,1.3,4,1,1.2575,0.25,-2.73,-0.6825,-2.6505,2014
soccer,cyprus,division-2,1.4,2,2,1.355,1,0.71,0.355,1,2014
soccer,cyprus,division-2,1.5,1,1,1.45,1,0.45,0.45,1,2014
soccer,cyprus,division-2,1.1,1,1,1.1,1,0.1,0.1,1,2012
soccer,cyprus,division-2,1.2,2,2,1.185,1,0.37,0.185,1,2012
soccer,cyprus,division-2,1.3,3,2,1.2633,0.6667,-0.5,-0.1667,-0.6329,2012
soccer,cyprus,division-2,1.4,3,3,1.3867,1,1.16,0.3867,1,2012
soccer,cyprus,division-2,1.5,6,5,1.48,0.8333,1.38,0.23,0.4792,2012
soccer,cyprus,division-2,1.4,2,2,1.345,1,0.69,0.345,1,2011
soccer,cyprus,first-division,1.3,5,0,1.27,0,-5,-1,-3.7037,2016
soccer,cyprus,first-division,1.4,15,5,1.39,0.3333,-8,-0.5333,-1.3675,2016
soccer,cyprus,first-division,1.2,35,30,1.1771,0.8571,0.2,0.0057,0.0323,2012
soccer,cyprus,first-division,1.1,5,5,1.09,1,0.45,0.09,1,2015
soccer,cyprus,first-division,1.2,10,10,1.155,1,1.55,0.155,1,2015
soccer,cyprus,first-division,1.3,15,15,1.26,1,3.9,0.26,1,2015
soccer,cyprus,first-division,1.2,30,20,1.1683,0.6667,-6.75,-0.225,-1.3366,2013
soccer,cyprus,first-division,1.5,15,10,1.4667,0.6667,-0.1,-0.0067,-0.0143,2015
soccer,cyprus,first-division,1.2,16,12,1.145,0.75,-2.36,-0.1475,-1.0172,2014
soccer,cyprus,first-division,1.3,4,4,1.23,1,0.92,0.23,1,2014
soccer,cyprus,first-division,1.5,16,8,1.4625,0.5,-4.4,-0.275,-0.5946,2014
soccer,cyprus,first-division,1.1,5,5,1.1,1,0.5,0.1,1,2013
soccer,cyprus,first-division,1.3,25,25,1.264,1,6.6,0.264,1,2008
soccer,cyprus,first-division,1.3,15,10,1.2367,0.6667,-2.6,-0.1733,-0.7324,2013
soccer,cyprus,first-division,1.3,25,20,1.26,0.8,0.3,0.012,0.0462,2012
soccer,cyprus,first-division,1.5,5,5,1.5,1,2.5,0.5,1,2013
soccer,cyprus,first-division,1.1,10,10,1.065,1,0.65,0.065,1,2012
soccer,cyprus,first-division,1.4,25,25,1.388,1,9.7,0.388,1,2012
soccer,cyprus,first-division,1.4,40,30,1.3563,0.75,0.35,0.0088,0.0246,2013
soccer,cyprus,first-division,1.4,35,20,1.3643,0.5714,-8.05,-0.23,-0.6314,2015
soccer,cyprus,first-division,1.5,20,10,1.4575,0.5,-5.6,-0.28,-0.612,2012
soccer,cyprus,first-division,1.2,15,15,1.1733,1,2.6,0.1733,1,2011
soccer,cyprus,first-division,1.3,5,5,1.26,1,1.3,0.26,1,2011
soccer,cyprus,first-division,1.4,5,5,1.4,1,2,0.4,1,2011
soccer,cyprus,first-division,1.5,15,5,1.4967,0.3333,-7.55,-0.5033,-1.0134,2011
soccer,cyprus,first-division,1.2,5,5,1.12,1,0.6,0.12,1,2010
soccer,cyprus,first-division,1.3,5,5,1.25,1,1.25,0.25,1,2010
soccer,cyprus,first-division,1.4,15,10,1.35,0.6667,-1.75,-0.1167,-0.3333,2010
soccer,cyprus,first-division,1.5,20,20,1.425,1,8.5,0.425,1,2010
soccer,cyprus,first-division,1.2,5,5,1.19,1,0.95,0.19,1,2009
soccer,cyprus,first-division,1.3,15,10,1.27,0.6667,-2.45,-0.1633,-0.6049,2009
soccer,cyprus,first-division,1.4,15,15,1.3533,1,5.3,0.3533,1,2009
soccer,cyprus,first-division,1.5,30,15,1.465,0.5,-7.9,-0.2633,-0.5663,2009
soccer,cyprus,first-division,1.1,5,5,1.09,1,0.45,0.09,1,2008
soccer,cyprus,first-division,1.2,5,5,1.11,1,0.55,0.11,1,2008
soccer,cyprus,first-division,1.5,30,10,1.4617,0.3333,-15.15,-0.505,-1.0939,2016
soccer,cyprus,first-division,1.4,10,0,1.36,0,-10,-1,-2.7778,2008
soccer,cyprus,first-division,1.5,10,10,1.485,1,4.85,0.485,1,2008
soccer,cyprus,first-division,1.2,10,10,1.19,1,1.9,0.19,1,2007
soccer,cyprus,first-division,1.3,10,10,1.29,1,2.9,0.29,1,2007
soccer,cyprus,first-division,1.4,10,5,1.325,0.5,-3.3,-0.33,-1.0154,2007
soccer,cyprus,first-division,1.5,10,5,1.47,0.5,-2.75,-0.275,-0.5851,2007
soccer,cyprus,first-division,1.1,8,8,1.075,1,0.6,0.075,1,2006
soccer,cyprus,first-division,1.2,12,8,1.1367,0.6667,-2.96,-0.2467,-1.8049,2006
soccer,cyprus,first-division,1.3,12,12,1.2367,1,2.84,0.2367,1,2006
soccer,cyprus,first-division,1.4,8,8,1.335,1,2.68,0.335,1,2006
soccer,cyprus,first-division,1.5,4,4,1.49,1,1.96,0.49,1,2006
soccer,cyprus,first-division,1.1,14,14,1.06,1,0.84,0.06,1,2005
soccer,cyprus,first-division,1.2,20,18,1.142,0.9,0.56,0.028,0.1972,2005
soccer,cyprus,first-division,1.3,10,10,1.27,1,2.7,0.27,1,2005
soccer,cyprus,first-division,1.4,8,4,1.3475,0.5,-2.66,-0.3325,-0.9568,2005
soccer,cyprus,first-division,1.5,4,0,1.475,0,-4,-1,-2.1053,2005
soccer,cyprus,super-cup,1.5,1,0,1.43,0,-1,-1,-2.3256,2014
soccer,cyprus,super-cup,1.4,1,1,1.35,1,0.35,0.35,1,2009
soccer,czech-republic,1-liga,1.2,15,15,1.1533,1,2.3,0.1533,1,2016
soccer,czech-republic,1-liga,1.3,10,5,1.28,0.5,-3.65,-0.365,-1.3036,2016
soccer,czech-republic,1-liga,1.2,30,25,1.1717,0.8333,-0.8,-0.0267,-0.1553,2014
soccer,czech-republic,1-liga,1.5,15,15,1.45,1,6.75,0.45,1,2016
soccer,czech-republic,1-liga,1.2,15,15,1.16,1,2.4,0.16,1,2015
soccer,czech-republic,1-liga,1.3,5,5,1.22,1,1.1,0.22,1,2015
soccer,czech-republic,1-liga,1.4,20,15,1.3725,0.75,0.65,0.0325,0.0872,2015
soccer,czech-republic,1-liga,1.4,35,25,1.35,0.7143,-1.1,-0.0314,-0.0898,2004
soccer,czech-republic,1-liga,1.4,25,25,1.386,1,9.65,0.386,1,2005
soccer,czech-republic,1-liga,1.3,10,5,1.28,0.5,-3.55,-0.355,-1.2679,2014
soccer,czech-republic,1-liga,1.4,20,20,1.3525,1,7.05,0.3525,1,2014
soccer,czech-republic,1-liga,1.5,15,10,1.46,0.6667,-0.35,-0.0233,-0.0507,2014
soccer,czech-republic,1-liga,1.3,10,5,1.29,0.5,-3.6,-0.36,-1.2414,2013
soccer,czech-republic,1-liga,1.4,20,20,1.345,1,6.9,0.345,1,2013
soccer,czech-republic,1-liga,1.5,10,5,1.48,0.5,-2.5,-0.25,-0.5208,2013
soccer,czech-republic,1-liga,1.2,10,5,1.145,0.5,-4.35,-0.435,-3,2012
soccer,czech-republic,1-liga,1.3,5,5,1.22,1,1.1,0.22,1,2012
soccer,czech-republic,1-liga,1.4,15,5,1.3467,0.3333,-8.2,-0.5467,-1.5769,2012
soccer,czech-republic,1-liga,1.5,15,10,1.4333,0.6667,-0.6,-0.04,-0.0923,2012
soccer,czech-republic,1-liga,1.2,15,15,1.1767,1,2.65,0.1767,1,2011
soccer,czech-republic,1-liga,1.3,10,5,1.255,0.5,-3.7,-0.37,-1.451,2011
soccer,czech-republic,1-liga,1.4,20,10,1.35,0.5,-6.85,-0.3425,-0.9786,2011
soccer,czech-republic,1-liga,1.5,5,0,1.49,0,-5,-1,-2.0408,2011
soccer,czech-republic,1-liga,1.2,5,5,1.17,1,0.85,0.17,1,2010
soccer,czech-republic,1-liga,1.3,15,10,1.2567,0.6667,-2.65,-0.1767,-0.6883,2010
soccer,czech-republic,1-liga,1.4,25,20,1.342,0.8,1.9,0.076,0.2222,2010
soccer,czech-republic,1-liga,1.4,30,20,1.355,0.6667,-2.9,-0.0967,-0.2723,2016
soccer,czech-republic,1-liga,1.1,5,5,1.1,1,0.5,0.1,1,2009
soccer,czech-republic,1-liga,1.2,5,5,1.15,1,0.75,0.15,1,2009
soccer,czech-republic,1-liga,1.3,20,15,1.26,0.75,-1.3,-0.065,-0.25,2009
soccer,czech-republic,1-liga,1.4,15,5,1.35,0.3333,-8.3,-0.5533,-1.581,2009
soccer,czech-republic,1-liga,1.5,5,5,1.5,1,2.5,0.5,1,2009
soccer,czech-republic,1-liga,1.3,10,10,1.275,1,2.75,0.275,1,2008
soccer,czech-republic,1-liga,1.4,15,15,1.3733,1,5.6,0.3733,1,2008
soccer,czech-republic,1-liga,1.5,10,10,1.45,1,4.5,0.45,1,2008
soccer,czech-republic,1-liga,1.2,10,5,1.175,0.5,-4.25,-0.425,-2.4286,2007
soccer,czech-republic,1-liga,1.4,20,15,1.345,0.75,0.35,0.0175,0.0507,2007
soccer,czech-republic,1-liga,1.5,10,5,1.43,0.5,-2.9,-0.29,-0.6744,2007
soccer,czech-republic,1-liga,1.2,10,10,1.14,1,1.4,0.14,1,2006
soccer,czech-republic,1-liga,1.3,10,0,1.3,0,-10,-1,-3.3333,2006
soccer,czech-republic,1-liga,1.4,15,15,1.3733,1,5.6,0.3733,1,2006
soccer,czech-republic,1-liga,1.5,25,20,1.468,0.8,4.3,0.172,0.3675,2006
soccer,czech-republic,1-liga,1.3,5,5,1.22,1,1.1,0.22,1,2005
soccer,czech-republic,1-liga,1.5,25,10,1.45,0.4,-10.45,-0.418,-0.9289,2010
soccer,czech-republic,1-liga,1.5,15,5,1.4567,0.3333,-7.9,-0.5267,-1.1533,2005
soccer,czech-republic,1-liga,1.3,5,5,1.29,1,1.45,0.29,1,2004
soccer,czech-republic,1-liga,1.5,25,15,1.464,0.6,-3.05,-0.122,-0.2629,2015
soccer,czech-republic,1-liga,1.5,10,5,1.475,0.5,-2.5,-0.25,-0.5263,2004
soccer,czech-republic,1-liga,1.2,6,6,1.16,1,0.96,0.16,1,2003
soccer,czech-republic,1-liga,1.3,9,6,1.2933,0.6667,-1.26,-0.14,-0.4773,2003
soccer,czech-republic,1-liga,1.4,12,9,1.3525,0.75,0.09,0.0075,0.0213,2003
soccer,czech-republic,1-liga,1.5,12,6,1.4525,0.5,-3.15,-0.2625,-0.5801,2003
soccer,czech-republic,cfl,1.2,30,30,1.154,1,4.62,0.154,1,2015
soccer,czech-republic,cfl,1.3,12,12,1.275,1,3.3,0.275,1,2016
soccer,czech-republic,cfl,1.2,60,60,1.152,1,9.12,0.152,1,2016
soccer,czech-republic,cfl,1.5,6,6,1.42,1,2.52,0.42,1,2016
soccer,czech-republic,cfl,1.1,6,6,1.05,1,0.3,0.05,1,2015
soccer,czech-republic,cfl,1.3,25,15,1.258,0.6,-6.15,-0.246,-0.9535,2012
soccer,czech-republic,cfl,1.3,48,42,1.2588,0.875,4.86,0.1013,0.3913,2015
soccer,czech-republic,cfl,1.4,18,18,1.3567,1,6.42,0.3567,1,2015
soccer,czech-republic,cfl,1.4,30,24,1.358,0.8,2.34,0.078,0.2179,2009
soccer,czech-republic,cfl,1.2,5,0,1.2,0,-5,-1,-5,2014
soccer,czech-republic,cfl,1.3,10,10,1.255,1,2.55,0.255,1,2014
soccer,czech-republic,cfl,1.4,25,20,1.37,0.8,2.25,0.09,0.2432,2012
soccer,czech-republic,cfl,1.5,10,0,1.425,0,-10,-1,-2.3529,2014
soccer,czech-republic,cfl,1.1,8,8,1.075,1,0.6,0.075,1,2013
soccer,czech-republic,cfl,1.2,8,8,1.19,1,1.52,0.19,1,2013
soccer,czech-republic,cfl,1.3,12,12,1.2367,1,2.84,0.2367,1,2013
soccer,czech-republic,cfl,1.4,12,12,1.36,1,4.32,0.36,1,2013
soccer,czech-republic,cfl,1.4,25,25,1.35,1,8.75,0.35,1,2014
soccer,czech-republic,cfl,1.2,10,5,1.18,0.5,-4,-0.4,-2.2222,2012
soccer,czech-republic,cfl,1.4,30,12,1.37,0.4,-14.04,-0.468,-1.2649,2016
soccer,czech-republic,cfl,1.5,30,25,1.4967,0.8333,7.4,0.2467,0.4966,2010
soccer,czech-republic,cfl,1.5,10,10,1.5,1,5,0.5,1,2012
soccer,czech-republic,cfl,1.3,16,12,1.2688,0.75,-0.74,-0.0463,-0.1721,2011
soccer,czech-republic,cfl,1.4,6,4,1.3633,0.6667,-0.56,-0.0933,-0.2569,2011
soccer,czech-republic,cfl,1.5,10,6,1.476,0.6,-1.12,-0.112,-0.2353,2011
soccer,czech-republic,cfl,1.2,5,5,1.2,1,1,0.2,1,2010
soccer,czech-republic,cfl,1.3,5,0,1.3,0,-5,-1,-3.3333,2010
soccer,czech-republic,cfl,1.4,10,10,1.355,1,3.55,0.355,1,2010
soccer,czech-republic,cfl,1.5,24,12,1.46,0.5,-6.32,-0.2633,-0.5725,2013
soccer,czech-republic,cfl,1.2,6,0,1.2,0,-6,-1,-5,2009
soccer,czech-republic,cfl,1.5,30,24,1.464,0.8,5.28,0.176,0.3793,2015
soccer,czech-republic,cfl,1.5,12,0,1.47,0,-12,-1,-2.1277,2009
soccer,czech-republic,cfl,1.2,6,6,1.195,1,1.17,0.195,1,2008
soccer,czech-republic,cfl,1.3,18,15,1.2667,0.8333,1.05,0.0583,0.2188,2008
soccer,czech-republic,cfl,1.4,6,3,1.35,0.5,-1.95,-0.325,-0.9286,2008
soccer,czech-republic,cfl,1.5,15,15,1.48,1,7.2,0.48,1,2008
soccer,czech-republic,division-2,1.1,5,5,1.08,1,0.4,0.08,1,2016
soccer,czech-republic,division-2,1.2,20,20,1.17,1,3.4,0.17,1,2016
soccer,czech-republic,division-2,1.3,20,20,1.2475,1,4.95,0.2475,1,2016
soccer,czech-republic,division-2,1.4,25,20,1.358,0.8,1.95,0.078,0.2179,2009
soccer,czech-republic,division-2,1.5,10,5,1.475,0.5,-2.6,-0.26,-0.5474,2016
soccer,czech-republic,division-2,1.2,5,5,1.14,1,0.7,0.14,1,2015
soccer,czech-republic,division-2,1.3,20,10,1.25,0.5,-7.7,-0.385,-1.54,2015
soccer,czech-republic,division-2,1.4,5,5,1.36,1,1.8,0.36,1,2015
soccer,czech-republic,division-2,1.5,20,15,1.4675,0.75,1.9,0.095,0.2032,2015
soccer,czech-republic,division-2,1.2,15,15,1.1467,1,2.2,0.1467,1,2014
soccer,czech-republic,division-2,1.3,15,0,1.23,0,-15,-1,-4.3478,2014
soccer,czech-republic,division-2,1.4,15,10,1.3633,0.6667,-1.45,-0.0967,-0.2661,2014
soccer,czech-republic,division-2,1.5,20,15,1.4475,0.75,1.85,0.0925,0.2067,2014
soccer,czech-republic,division-2,1.1,5,5,1.09,1,0.45,0.09,1,2013
soccer,czech-republic,division-2,1.2,10,10,1.175,1,1.75,0.175,1,2013
soccer,czech-republic,division-2,1.3,10,10,1.265,1,2.65,0.265,1,2013
soccer,czech-republic,division-2,1.4,30,20,1.3517,0.6667,-3.3,-0.11,-0.3128,2013
soccer,czech-republic,division-2,1.5,10,10,1.475,1,4.75,0.475,1,2013
soccer,czech-republic,division-2,1.4,30,25,1.3317,0.8333,3.4,0.1133,0.3417,2016
soccer,czech-republic,division-2,1.4,15,10,1.3567,0.6667,-1.45,-0.0967,-0.271,2011
soccer,czech-republic,division-2,1.5,40,15,1.4588,0.375,-17.95,-0.4488,-0.9782,2007
soccer,czech-republic,division-2,1.2,5,5,1.15,1,0.75,0.15,1,2010
soccer,czech-republic,division-2,1.4,10,0,1.345,0,-10,-1,-2.8986,2010
soccer,czech-republic,division-2,1.5,25,20,1.456,0.8,3.9,0.156,0.3421,2010
soccer,czech-republic,division-2,1.3,10,0,1.285,0,-10,-1,-3.5088,2009
soccer,czech-republic,division-2,1.5,30,25,1.4367,0.8333,5.7,0.19,0.4351,2011
soccer,czech-republic,division-2,1.5,15,5,1.4733,0.3333,-7.75,-0.5167,-1.0915,2009
soccer,czech-republic,division-2,1.1,5,5,1.1,1,0.5,0.1,1,2008
soccer,czech-republic,division-2,1.2,20,20,1.155,1,3.1,0.155,1,2008
soccer,czech-republic,division-2,1.3,5,5,1.21,1,1.05,0.21,1,2008
soccer,czech-republic,division-2,1.5,10,5,1.42,0.5,-2.9,-0.29,-0.6905,2008
soccer,czech-republic,division-2,1.4,5,5,1.38,1,1.9,0.38,1,2007
soccer,czech-republic,division-2,1.5,35,20,1.4743,0.5714,-5.2,-0.1486,-0.3133,2012
soccer,czech-republic,division-2,1.3,5,0,1.3,0,-5,-1,-3.3333,2006
soccer,czech-republic,division-2,1.4,20,5,1.3575,0.25,-13.1,-0.655,-1.8322,2006
soccer,czech-republic,division-2,1.5,20,10,1.4375,0.5,-5.85,-0.2925,-0.6686,2006
soccer,czech-republic,division-2,1.2,4,4,1.14,1,0.56,0.14,1,2005
soccer,czech-republic,division-2,1.3,8,4,1.275,0.5,-3,-0.375,-1.3636,2005
soccer,czech-republic,division-2,1.4,4,4,1.35,1,1.4,0.35,1,2005
soccer,czech-republic,division-2,1.5,12,12,1.4667,1,5.6,0.4667,1,2005
soccer,czech-republic,division-2,1.1,1,1,1.1,1,0.1,0.1,1,2004
soccer,czech-republic,division-2,1.5,2,2,1.45,1,0.9,0.45,1,2004
soccer,czech-republic,division-2,1.3,1,1,1.3,1,0.3,0.3,1,2003
soccer,czech-republic,division-2,1.4,2,2,1.4,1,0.8,0.4,1,2003
soccer,czech-republic,division-2,1.5,2,1,1.5,0.5,-0.5,-0.25,-0.5,2003
soccer,czech-republic,division-a,1.1,4,4,1.07,1,0.28,0.07,1,2016
soccer,czech-republic,division-a,1.2,4,4,1.2,1,0.8,0.2,1,2016
soccer,czech-republic,division-a,1.3,8,6,1.275,0.75,-0.36,-0.045,-0.1636,2016
soccer,czech-republic,division-a,1.4,14,12,1.3586,0.8571,2.36,0.1686,0.4701,2016
soccer,czech-republic,division-a,1.5,10,6,1.462,0.6,-1.16,-0.116,-0.2511,2016
soccer,czech-republic,division-a,1.2,2,2,1.155,1,0.31,0.155,1,2015
soccer,czech-republic,division-a,1.3,2,1,1.26,0.5,-0.74,-0.37,-1.4231,2015
soccer,czech-republic,division-a,1.4,3,1,1.39,0.3333,-1.6,-0.5333,-1.3675,2015
soccer,czech-republic,division-a,1.5,3,2,1.4467,0.6667,-0.1,-0.0333,-0.0746,2015
soccer,czech-republic,division-a,1.4,1,1,1.36,1,0.36,0.36,1,2014
soccer,czech-republic,division-a,1.5,1,1,1.5,1,0.5,0.5,1,2014
soccer,czech-republic,division-a,1.3,1,0,1.29,0,-1,-1,-3.4483,2012
soccer,czech-republic,division-b,1.2,2,1,1.185,0.5,-0.83,-0.415,-2.2432,2016
soccer,czech-republic,division-b,1.3,1,1,1.29,1,0.29,0.29,1,2016
soccer,czech-republic,division-b,1.4,2,1,1.355,0.5,-0.67,-0.335,-0.9437,2016
soccer,czech-republic,division-b,1.5,7,5,1.4614,0.7143,0.27,0.0386,0.0836,2016
soccer,czech-republic,division-b,1.3,4,4,1.275,1,1.1,0.275,1,2015
soccer,czech-republic,division-b,1.4,7,7,1.3686,1,2.58,0.3686,1,2015
soccer,czech-republic,division-b,1.5,4,4,1.45,1,1.8,0.45,1,2015
soccer,czech-republic,division-b,1.4,1,0,1.36,0,-1,-1,-2.7778,2014
soccer,czech-republic,division-b,1.5,1,1,1.5,1,0.5,0.5,1,2014
soccer,czech-republic,division-b,1.2,1,1,1.15,1,0.15,0.15,1,2013
soccer,czech-republic,division-b,1.3,1,1,1.22,1,0.22,0.22,1,2013
soccer,czech-republic,division-b,1.4,2,2,1.36,1,0.72,0.36,1,2013
soccer,czech-republic,division-c,1.1,1,1,1.04,1,0.04,0.04,1,2016
soccer,czech-republic,division-c,1.2,2,2,1.2,1,0.4,0.2,1,2016
soccer,czech-republic,division-c,1.4,1,1,1.33,1,0.33,0.33,1,2016
soccer,czech-republic,division-c,1.5,2,2,1.44,1,0.88,0.44,1,2016
soccer,czech-republic,division-c,1.2,3,2,1.15,0.6667,-0.7,-0.2333,-1.5556,2015
soccer,czech-republic,division-c,1.3,3,3,1.2533,1,0.76,0.2533,1,2015
soccer,czech-republic,division-c,1.4,1,1,1.39,1,0.39,0.39,1,2015
